id,text,label
10449,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10450,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10451,"They were lynching Black folks in ""Jesus Name"" so what's the relevance of the God question? #GOPDebates #FoxDebate #FOXNEWSDEBATE #GOPDebate",0
10452,God. Brains. Veterans. #GOPDebates,2
10453,"That last question was crap. The constitution, the supreme law of the land, should guide a president not the bible #GOPDebates",0
10454,"RT @Swoldemort: Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates",0
10455,"RT @TheRachelFisher: You guys, separation of church and state is also in the constitution.#GOPDebates",0
10456,RT @SalMasekela: Straight Outta Compton commercial on Fox News. Well played. 🙌🏿 #GOPDebates,1
10457,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10458,"@Edenza @bobcesca_go Oh God, please. I can't even form the words to say how stupid this topic is about God. She's pissed. #GOPdebates",0
10459,THESE PEOPLE NEED TO HAVE A SEAT!! #GOPDebates,2
10460,RT @NateMJensen: Walker: God is cutting the UW budget. Talk to him. #GOPdebates,0
10461,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…",0
10462,Is this the PTL club?  Where is Tammy and her mascara? #GOPDebate #GOPDebates,0
10463,RT @scottyscottyw: God for prez. #gopdebates,2
10464,RT @Lattisaw: No minority in their right mind should be voting for anyone of these #GOP candidates! They don't have a clue about our issues…,0
10465,I can't tell if they are talking about God God or Ronald Reagan #GOPDebates #fb,0
10466,"RT @jsc1835: No, Scott Walker, you didn't ""lash"" out at the protesters in Wisconsin... You just had them arrested.  #GOPDebates",0
10467,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,0
10468,So we are going to wrap the #GOPDebates up without talking about the environment or gun violence?,0
10469,I'll only vote for a candidate with whom God has spoken to directly. #GOPDebates,2
10470,"RT @SalMasekela: These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",0
10471,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
10472,Closing round. Time for some God-blessed low blows at the Democrats. #GOPdebates,0
10473,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,2
10474,“@RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸”ME!,0
10475,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,0
10476,#DebateQuestionsWeWantToHear #debate #GOPDebates #veterans but we want the government to bless our veterans!,1
10477,"Believing in ""God"" is not a prerequisite for the Office of the Presidency. Why are we talking about it? #GOPDebates",0
10478,"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",1
10479,"I just LOVE how SOME men feel like they can CONTINUE to dictate a woman's steps 😡😡😡 #GOPDebates I'm about to catch on fire, I'm so mad!!",0
10480,"RT @adnys: The 3 #GODdebates Fs: Family, Friends, Facebook. #gopdebates",2
10481,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
10482,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,0
10483,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
10484,RT @ikariusrising: Please leave #Jesus out of the #GOPDebates,0
10485,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,0
10486,"These self righteous hypocrites, trying to out God each other. Shameless. #GOPDebates",0
10487,I pray God gives these candidates more direct and immediate responses than they are giving in this debate! #Halleloo #GOPDebates,2
10488,GOD loves me even if I don't do as he says! Oops.. He forgives me not you! #GOPDebates,0
10489,I DONT BELIEVE HIM AND THIS IS WHY ALL FACTS DONALD TRUMP DISS’ by A DA RICAN on #SoundCloud? #np https://t.co/KlogXi5bJS #GOPDebates,0
10490,Many good men in 2nd GOP debates #GOPDebate #GOPDebates,1
10491,RT @goldietaylor: Commercial break! #GOPDebates http://t.co/NdE2oeJLmH,2
10492,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10493,"No, Scott Walker, you didn't ""lash"" out at the protesters in Wisconsin... You just had them arrested.  #GOPDebates",0
10494,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",2
10495,The question about God and the Veterans. What a softball. #GOPDebates,0
10496,I thought #LastComicStanding airs on Wednesday nights? #GOPDebates,0
10497,Bingo! Put that in your article!!! #GOPDebates  https://t.co/xaAQWaG80f,0
10498,RT @RWSurferGirl: Fox is cherry picking the candidates. Jeb gets the softball questions. 🇺🇸 #GOPDebates  #GOPDebates,0
10499,Waiting on Trumps answer about God #GOPDebates #aintenoughpopcornforthis,2
10500,Walker: God is cutting the UW budget. Talk to him. #GOPdebates,0
10501,Finally someone defines conservatives and progressives.  Thank you Carly Fiorina.  #GOPDebates,1
10502,Oh here we go. The veterans pawn. #GOPDebates,0
10503,"RT @KateAronoff: Walker took on 100,000 protesters IN THE NAME OF GOD. #GOPDebates",2
10504,This is the point where we decide to elect a prophet #GOPdebates,0
10505,Veterans for vice prez. #gopdebates,2
10506,He just said that faith is second? #GOPDebates,0
10507,"What a slip up, Walker - ""his faith"" not ""my faith"" #GOPDebates",0
10508,RT @Gauchat: Hopefully we'll find out where God stands on the taxing-pimps issue. #GOPDebates,0
10509,Is it required to mention God first in your closing? #GOPDebates #noseparationofchurchandstate,0
10510,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10511,"Walker took on 100,000 protesters IN THE NAME OF GOD. #GOPDebates",0
10512,"Anyone who claims to be hearing from ""God""every morning should not be fit to hold office...might be better to take your meds #GOPDebates",0
10513,"""Which of you talk to the air and hear voices in your head?""  - translating Megyn Kelly #GOPDebates",2
10514,"RT @Just_JDreaming: Pastors, Mailmen, Plumbers and Presidents #GOPDads #GOPDebates",2
10515,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
10516,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10517,Told u!!!!! #Kasich #GOPDebates  https://t.co/hqdy3yF6jV,2
10518,Scott Walker: I'm certainly an imperfect man *involuntarily runs fingers across his bald spot* #GOPDebates,2
10519,Kasich's dad was a mailman. #GOPDebates,2
10520,RT @jasper_deezy: Mike Huckabee quoting Limp Bizkit lyrics for his military talking points #BreakStuff #GOPDebates,0
10521,"You hear that, GOP candidates? Kasich said God wants America to succeed.  Too bad some of you, at least, wanted America to fail! #GOPDebates",1
10522,"This guy believes in miracles, get this cat up outta her #gopdebates http://t.co/9txkSzJOS2",0
10523,"RT @PuestoLoco: Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http://t.co/bg…",0
10524,RT @rebecca_f: Does God have a super PAC? #GOPDebates,2
10525,"I just want to hear the conversation between God and these Republicans, where they explain why they don't want to help the poor. #GOPDebates",0
10526,Please leave #Jesus out of the #GOPDebates,0
10527,Is this a primary debate or a Pawnee town meeting? #GOPDebates @parksandrecnbc,0
10528,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10529,God for prez. #gopdebates,2
10530,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
10531,"So, in conclusion, how fucked-up were your parents and how Christian are you as a result? #GOPDebates #theyallhaveananswer",0
10532,RT @MelissaFwu: Our watch party minutes before the #GOPDebates begin! #LeadRight2016 http://t.co/roeUk2NuEU,2
10533,"RT @SalMasekela: Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",1
10534,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
10535,@megynkelly @FrankLuntz @realDonaldTrump @RealBenCarson stood out @jamiaw #GOPDebates,1
10536,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10537,RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,1
10538,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10539,RT @rebecca_f: Does God have a super PAC? #GOPDebates,2
10540,RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,0
10541,RT @Lattisaw: No minority in their right mind should be voting for anyone of these #GOP candidates! They don't have a clue about our issues…,0
10542,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10543,"RT @PuestoLoco: .@AnnTBush @OnlyTruthReign
Cancel primaries. Fox Party set up/anointed their man Jeb Bush
#GOPDebates #CantTrustABush http:…",0
10544,"RT @Just_JDreaming: Pastors, Mailmen, Plumbers and Presidents #GOPDads #GOPDebates",2
10545,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10546,RT @mandy_velez: So trans soldiers can die for you Huckabee but you can't foot the bill to make them fulfilled as human beings? Really? #GO…,0
10547,".@CorrectRecord
Cancel the primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush http://t.co/bgzYsySfSU",0
10548,I believe this is the first mention of human rights all night. Thx Kasich. #GOPDebates,1
10549,RT @tmservo433: I know God. He's a friend of mine. Im glad to count him as a backer #GOPdebates,2
10550,"""A house divided against itself would be better than this."" - Lego Abraham Lincoln #GOPdebates",2
10551,#GOPDebates #DebateQuestionsWeWantToHear #debate God is in the business of those that seek him first and his righteousness! Simple 🎤,2
10552,"Kasich, it may be the booze talking....but I think I like you man. #GOPDebates",1
10553,Well God got more time than black lives .... This is definitely Fox and Definitely Republican #GOPDebates,0
10554,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10555,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
10556,"@sportspickle when I saw this, all I thought of was you 😻 #elite #flacco #thoseguysontheleft #GOPDebates http://t.co/JFrU1lNffB",0
10557,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10558,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10559,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
10560,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
10561,@DumbGayBatman: All of the #GOPDebates candidates are hoping they're God's main girl. Spoiler alert they're all side hoes.,0
10562,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10563,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10564,"I hope trump says, ""I don't talk to myself"" #GOPDebates",0
10565,"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",0
10566,"RT @PuestoLoco: .@cenkuygur
 Cancel primaries. Fox Party set up &amp; anointed their man Jeb Bush
#GOPDebates #CantTrustABush #morningjoe http:…",0
10567,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10568,"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",1
10569,RT @jordiemojordie: YALL BETTER NOT LIE ABOUT GOD. S/he didn't talk to all of yall. #GOPDebates,0
10570,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10571,"""My father was a scarecrow and my mother raised 50 children of which only 25 were her own"" #gopcandidates #gopdebates",2
10572,RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,0
10573,RT @RWSurferGirl: Why doesn't Chris Wallace ask the other politicans about their finances and where their money comes from? 🇺🇸 #GOPDebate  …,0
10574,Does God have a super PAC? #GOPDebates,2
10575,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10576,"#Kasich ""I do believe in miracles"" ""restore common sense"" bam for the win!!! #GOPDebates that's a CHRISTIAN!",1
10577,RT @Lattisaw: No minority in their right mind should be voting for anyone of these #GOP candidates! They don't have a clue about our issues…,0
10578,I know God. He's a friend of mine. Im glad to count him as a backer #GOPdebates,1
10579,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
10580,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,2
10581,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10582,RT @USVeteran2: @FoxNews shutting @SenTedCruz out of debate. Has not spoken In 30 minutes. Has to beg them for a chance to say anything !  …,1
10583,RT @RWSurferGirl: Ask Trump a legitimate question. Look at Wallace's face when Trump nails it. 🇺🇸 #GOPDebate  #GOPDebates,1
10584,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,0
10585,can’t we just build a moat instead? #gopdebates,2
10586,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
10587,Are going to go through every candidate's relatives' resumes??? #GOPDebates #fb,0
10588,RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,0
10589,No minority in their right mind should be voting for anyone of these #GOP candidates! They don't have a clue about our issues. #GOPdebates,0
10590,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10591,#GOPDebates @megynkelly became the Republican version of @CandyCrowley tonight @TomiLahren @slone @CWforA @realDonaldTrump,0
10592,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10593,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,2
10594,RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,0
10595,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",2
10596,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,0
10597,#Cruz says we will know the candidates by their fruits. #Trump are you listening?  #GOPDebates,2
10598,"""The purpose of the military is to kill people and break things"" @GovMikeHuckabee #GOPDebates  might be the quote of the night",1
10599,sad to say that SNL hasnt written a comedy sketch as good as these #GOPDebates since the Housewives of Disney,0
10600,"""A movement back to the 1800's"" #GOPDebates",2
10601,We have yet to talk about climate change. Oh yeah because republicans don't believe in that #GOPDebates,0
10602,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10603,"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",0
10604,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,2
10605,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10606,RT @halhefner: The creepy blond commentator just promised us that #god is coming to the #GOPdebates after the break. http://t.co/E6T5ZG8xwp,0
10607,Who won? #GOPDebates #FoxDebate #StraightOuttaCompton,2
10608,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",0
10609,Oh y'all spoke to God now? Cuz I heard she was busy making sure women could still get healthcare. #GOPDebates,0
10610,RT @Wilberforce91: One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,1
10611,Pretty much didn't learn anything about anyone #GOPDebates,0
10612,"Pastors, Mailmen, Plumbers and Presidents #GOPDads #GOPDebates",2
10613,RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,0
10614,"""I stand against women, I stand for LIFE."" - Ted ""Pregnant Pause"" Cruz #gopdebates",0
10615,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10616,We have a new army slogan. Kill people and break things. Hell yeah America #gopdebates #kill… https://t.co/Eulc7pBUPr,0
10617,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",1
10618,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10619,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10620,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",2
10621,RT @Sweetpea593: #GOPDebates they won't let #TedCruz speak!,1
10622,"RT @marymauldin: Hey @FoxNews ! How absolutely fearful are you of @SenTedCruz ? 

I'm LOL at how you refuse to ask him questions!
#GOPDebat…",0
10623,RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates,2
10624,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10625,"In his hermetically sealed bedchamber, Pat Robertson has just tuned into the #GOPDebates, popcorn in hand. ""I was told there'd be miracles.""",2
10626,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10627,"Amen, lets elect our next President on their fruits. #GOPDebates",2
10628,@AnnStokes55 @FoxNews @cruzcrew He's too Conservative. They can't let him talk. Stupid #GOPdebates,0
10629,"RT @SalMasekela: Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10630,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10631,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10632,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10633,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10634,RT @rossramsey: Twitter is the transcript of all of us talking to our TV sets… #gopdebates https://t.co/px9hHatLd8,2
10635,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
10636,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",2
10637,Hearing the candidates talk about God is actually terrifying. #GOPDebates,0
10638,Best quotes of tonight? Still think there's fire left in these whimps? #GOPDebates,0
10639,"RT @SupermanHotMale: Dear friends, it may seem like this is fun to me but I'm really mad about how Republicans treat people who can't affor…",0
10640,#GOPDebates - i'm still staring at @megynkelly #bae,1
10641,"#GOPdebates
This is No damn Christian revival. Cut it out.",0
10642,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10643,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10644,"Here comes Chase from Facebook, asking the important questions *hurts forearm making jerk off gesture* #GOPDebates",1
10645,RT @monaeltahawy: Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #…,0
10646,RT @GallagherPreach: It is just me or can anyone else not wait for SNL this weekend for the debate coverage? #GOPdebates #GOPdebate,0
10647,@Foxnews - Why has Cruz been disrespected? Why has Trump been disrespected. Seems Fox likes Rhinos these days! #GOPDebates,0
10648,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",2
10649,RT @jordiemojordie: YALL BETTER NOT LIE ABOUT GOD. S/he didn't talk to all of yall. #GOPDebates,0
10650,"If you want to defend life, Cruz, make sure nobody dies during your administration if you're President! #GOPDebates",0
10651,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10652,"Dear Ted Cruz, what do scriptures say about you lying about our very good President? That's what I thought #GopDebates",0
10653,RT @AndrewThrasher: Kasich had a strong start to the debate but lack of questions led him to fade into the background. #GOPDebates,2
10654,RT @BettyFckinWhite: We must repeal and replace Benghazi. #GOPDebates,0
10655,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10656,That dude pics was totally taken off of his tinder profile #GOPDebates,0
10657,"Senator Cruz, any word from God? Just spit out my tequila. Damn you Megyn Kelly, it was the expensive kind. #GOPDebates",0
10658,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",2
10659,Now we are down to the real nitty-gritty how is GOD helping you candidates oh please tell us #GOPDebates,2
10660,This is dumb. #GOPDebates,0
10661,"Fox News: God hasn't been in touch lately and we are really getting worried, he doesn't get along with people. #GOPDebates",0
10662,"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",1
10663,RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,0
10664,RT @RobsRamblins: Voices in my head question. #WordFromGodQuestion #GOPDebates,2
10665,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10666,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10667,Has any candidate received a word from God?! Presidential hopefuls?! This is America?! Christian Brotherhood of America #GOPDebates,2
10668,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10669,"Final question for #DonaldTrump your sons killed big game, Please comment on #CecilTheLion. #GOPDebates",0
10670,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10671,Can someone please send me a highlight of the #GOPDebates tomorrow? It's my old lady bed time. #kthanksbye,2
10672,RT @RWSurferGirl: These debates will raise @realDonaldTrump 's ratings because Fox News is afraid of Trump and it shows. #GOPDebate #GOPDeb…,1
10673,YOU SHALL KNOW THEM BY THEIR FRUITS. Ted Cruz #GOPDebates #YouCrazy,2
10674,"Seriously, that's the last question!!???? #GOPDebates #myeyesjustrolledouttamyhead",0
10675,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",0
10676,"RT @cat_1012000: Thanks @FoxTV for holding the #GOPDebates Now millions of people KNOW you're no better or balanced then MSN, ABC, CBS... #…",1
10677,We must repeal and replace Benghazi. #GOPDebates,2
10678,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
10679,Could you see some of these candidates working with the J2? Like. Nawl. #gopdebates,0
10680,RT @jsc1835: #GOPDebates  I'd like to see this bunch of losers work a construction until they're 70 years old.  #Delusional,0
10681,"Church and state made up, yall. They are closer than ever #GOPdebates",0
10682,"I have to take a shower after this.  I am covered in ""pandering"" #GOPDebates",0
10683,Have you received a word from God? Oh Lawd...Here we go...and Yall know I love the Lawd but this is a mess #GOPDebate #GOPdebates #KKKorGOP,0
10684,Anyone who uses God's name for hate is a wolf in sheep's clothing. Matthew 23:1-15 #Cruz and #Huckabee are not men of God! #GOPDebates,0
10685,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10686,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10687,Trump is going to claim God gave him a campaign contribution. #GOPDebates,0
10688,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",0
10689,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10690,"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",0
10691,I watched John Kasich eat a pre-debate steak! #meat #GOPDebates #GOPTeens,2
10692,Wait! Wuuuuuuuut? This was actually a question? I can't 🙈 #GOPDebates,0
10693,"RT @jamiaw: ""The purpose of the military is to kill people and break things""-Mike Huckabee #GOPDebates #KKKorGOP",0
10694,"RT @DougBenson: ""I'll stop illegal immigration by closing all the bridges."" -C crispie #GOPDebates",2
10695,RT @monaeltahawy: Can someone send this to #GOPDebates #BlackLivesMatter http://t.co/Jc9jhrrCPw,0
10696,Would love to have seen it!   Seemed better than all these guys! #GOPdebates https://t.co/aawvUQqQRB,1
10697,"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",1
10698,"RT @MzDivah67: From watching the #GOPDebates it seems to me like #BlackLivesDontMatter  Bashing PBO over his ""failed policies"" is more impo…",0
10699,RT @NickSylian: From today to the time the next president has one year in office #22aDay will empty that arena. #GOPDebates #IAVA,2
10700,"Oh, Ted Cruz is still talking. I think I needed more ice cream #GOPdebates",0
10701,Voices in my head question. #WordFromGodQuestion #GOPDebates,2
